seqname	start	stop	strand	gene_id	gene_biotype	gene_name
1	10938912	10939670	+	ENSMUSG00000100648	processed_pseudogene	Gm28659
1	10991894	10991984	+	ENSMUSG00002076499	snoRNA	Gm54912
1	80875371	80875822	-	ENSMUSG00000099949	processed_pseudogene	Gm29124
1	80927143	80927614	+	ENSMUSG00000099918	processed_pseudogene	Gm28066
1	153725288	153775974	-	ENSMUSG00000045968	protein_coding	Teddm2
1	153750091	153752617	+	ENSMUSG00000043282	protein_coding	Teddm1b
1	153765487	153768043	-	ENSMUSG00000102459	TEC	Gm38352
1	153767488	153768804	+	ENSMUSG00000047053	protein_coding	Teddm1a
1	153775672	153775782	+	ENSMUSG00000099227	miRNA	Mir8114
1	51505021	51517584	-	ENSMUSG00000026107	protein_coding	Nabp1
1	51546245	51635877	-	ENSMUSG00000099413	lncRNA	Gm17767
1	51566164	51568528	-	ENSMUSG00000103424	TEC	Gm37535
1	81054667	81319479	+	ENSMUSG00000054976	protein_coding	Nyap2
1	81498053	81500056	-	ENSMUSG00000104029	TEC	Gm37210
1	81531872	81535198	-	ENSMUSG00000101986	processed_pseudogene	Gm6198
1	81719700	81720684	-	ENSMUSG00000087008	processed_pseudogene	Gm5530
1	153775690	153785469	+	ENSMUSG00000026473	protein_coding	Glul
1	153814972	153817036	+	ENSMUSG00000100014	lncRNA	Gm29290
1	153879142	153881967	-	ENSMUSG00000101903	lncRNA	Gm29291
1	153903109	153910047	-	ENSMUSG00000100502	lncRNA	Gm28286
1	153955841	153955945	-	ENSMUSG00000088669	snoRNA	Gm25336
1	154076933	154081435	+	ENSMUSG00000066797	protein_coding	Zfp648
1	11063689	11373905	+	ENSMUSG00000048960	protein_coding	Prex2
1	154117267	154132652	-	ENSMUSG00000099933	lncRNA	4930452N14Rik
1	154131435	154146162	+	ENSMUSG00000100221	lncRNA	4930532M18Rik
1	154187154	154187273	-	ENSMUSG00002076439	rRNA	Gm54920
1	154198802	154199354	-	ENSMUSG00000100031	processed_pseudogene	Gm18727
1	11204335	11204462	-	ENSMUSG00000077318	snoRNA	Gm24173
1	11293790	11294398	-	ENSMUSG00000101827	processed_pseudogene	Gm28686
1	11434150	11437188	-	ENSMUSG00000103494	TEC	Gm37410
1	82426144	82564570	-	ENSMUSG00000067158	protein_coding	Col4a4
1	82564642	82699780	+	ENSMUSG00000079465	protein_coding	Col4a3
1	82612734	82612831	+	ENSMUSG00002075966	rRNA	Gm54925
1	154266477	154760247	-	ENSMUSG00000004110	protein_coding	Cacna1e
1	82669649	82702890	-	ENSMUSG00000097564	lncRNA	C430014B12Rik
1	154887078	154932925	-	ENSMUSG00000101880	lncRNA	Gm29282
1	154907485	154907695	+	ENSMUSG00000101433	processed_pseudogene	Gm29441
1	154939193	154959012	-	ENSMUSG00000096950	lncRNA	Gm9530
1	154972107	154975382	-	ENSMUSG00000056708	protein_coding	Ier5
1	155003023	155022560	-	ENSMUSG00000026471	protein_coding	Mr1
1	11484329	12046125	+	ENSMUSG00000057715	protein_coding	A830018L16Rik
1	155034461	155084002	+	ENSMUSG00000026470	protein_coding	Stx6
1	11487142	11489612	+	ENSMUSG00000103825	TEC	Gm38178
1	11678363	11678624	-	ENSMUSG00000099845	processed_pseudogene	Gm29273
1	11774431	11776574	+	ENSMUSG00000103561	TEC	Gm38069
1	12191184	12192056	+	ENSMUSG00000101610	processed_pseudogene	Gm7560
1	155055547	155056134	+	ENSMUSG00000104181	processed_pseudogene	Gm8850
1	12445160	12445266	+	ENSMUSG00000118923	snRNA	Gm22633
1	12496210	12496330	+	ENSMUSG00000098555	miRNA	Mir6341
1	12635801	12636607	+	ENSMUSG00000097628	processed_pseudogene	Gm2383
1	12726091	12726777	+	ENSMUSG00000098163	processed_pseudogene	Gm6216
1	12737787	12743314	+	ENSMUSG00000097171	lncRNA	Gm17644
1	12740548	12741400	-	ENSMUSG00000101314	lncRNA	Gm29663
1	155088217	155120190	-	ENSMUSG00000033722	protein_coding	BC034090
1	155107050	155108905	+	ENSMUSG00000103670	lncRNA	Gm37622
1	82702611	82730115	+	ENSMUSG00000026150	protein_coding	Mff
1	82717412	82718428	+	ENSMUSG00000101450	lncRNA	Gm28941
1	82734370	82746182	-	ENSMUSG00000026149	protein_coding	Tm4sf20
1	82748545	82748964	-	ENSMUSG00000114299	protein_coding	Gm47791
1	82754749	82754931	-	ENSMUSG00000099771	processed_pseudogene	Gm19257
1	82784144	82785189	-	ENSMUSG00000102280	TEC	Gm36999
1	82797556	82798098	+	ENSMUSG00000100170	lncRNA	Gm28942
1	82800192	82800582	-	ENSMUSG00000100744	processed_pseudogene	Gm17764
1	82817167	82817219	+	ENSMUSG00002074851	miRNA	Gm54947
1	155151447	155293161	-	ENSMUSG00000026469	protein_coding	Xpr1
1	155191712	155191835	+	ENSMUSG00002076398	miRNA	Gm54950
1	51788924	51955230	-	ENSMUSG00000018417	protein_coding	Myo1b
1	51886999	51888277	-	ENSMUSG00000101724	lncRNA	Gm29453
1	51916269	51918767	-	ENSMUSG00000100313	lncRNA	Gm28323
1	51977413	51977824	-	ENSMUSG00000100696	processed_pseudogene	Gm8419
1	51978133	51978254	-	ENSMUSG00002075355	snoRNA	Gm54983
1	51979823	51980420	-	ENSMUSG00000072324	processed_pseudogene	Gm8420
1	179788037	179993168	+	ENSMUSG00000026490	protein_coding	Cdc42bpa
1	155433866	155567076	+	ENSMUSG00000033701	protein_coding	Acbd6
1	179848627	179851165	+	ENSMUSG00000102194	TEC	Gm38169
1	179973046	179975716	-	ENSMUSG00000103636	TEC	Gm38331
1	155573777	155627430	-	ENSMUSG00000026468	protein_coding	Lhx4
1	155641892	155642020	+	ENSMUSG00000103180	processed_pseudogene	Gm37089
1	52026307	52146348	+	ENSMUSG00000062939	protein_coding	Stat4
1	52116420	52195246	+	ENSMUSG00000101628	lncRNA	Gm28177
1	52129794	52130225	-	ENSMUSG00000078291	processed_pseudogene	Gm3940
1	52147280	52152910	-	ENSMUSG00000109599	lncRNA	Gm31812
1	155651775	155688635	-	ENSMUSG00000033684	protein_coding	Qsox1
1	155664870	155665104	+	ENSMUSG00000102299	TEC	Gm37539
1	155694240	155735337	+	ENSMUSG00000102558	lncRNA	Gm37571
1	12762501	12931416	+	ENSMUSG00000016918	protein_coding	Sulf1
1	155720710	155849001	-	ENSMUSG00000033671	protein_coding	Cep350
1	155731195	155731453	+	ENSMUSG00000103717	processed_pseudogene	Gm38038
1	155740706	155741011	+	ENSMUSG00000103771	processed_pseudogene	Gm36934
1	155757548	155758292	-	ENSMUSG00000102837	TEC	Gm37383
1	155830320	155830468	+	ENSMUSG00000077419	snRNA	Gm23744
1	155849064	155850252	+	ENSMUSG00000102833	TEC	Gm9694
1	179992803	180027167	-	ENSMUSG00000026489	protein_coding	Coq8a
1	180029868	180039966	-	ENSMUSG00000104520	lncRNA	Gm37336
1	12936773	13062874	-	ENSMUSG00000025938	protein_coding	Slco5a1
1	82817204	82878903	+	ENSMUSG00000026159	protein_coding	Agfg1
1	13129625	13130175	-	ENSMUSG00000104518	TEC	Gm37162
1	13132249	13132569	+	ENSMUSG00000069620	processed_pseudogene	Gm5250
1	13139062	13148886	+	ENSMUSG00000099498	lncRNA	Gm29283
1	82891046	82891851	+	ENSMUSG00000113880	protein_coding	A030005L19Rik
1	82902638	82903433	+	ENSMUSG00000113973	protein_coding	A030014E15Rik
1	82908292	82909120	-	ENSMUSG00000113846	protein_coding	Gm6217
1	82920280	82921109	-	ENSMUSG00000113084	protein_coding	A030003K21Rik
1	13183681	13197387	-	ENSMUSG00000042414	protein_coding	Prdm14
1	82932907	82933734	-	ENSMUSG00000113925	protein_coding	Gm7544
1	82938007	82938645	+	ENSMUSG00000114011	protein_coding	Gm47955
1	82978269	82979201	+	ENSMUSG00000113097	protein_coding	Gm47959
1	82981203	82982628	-	ENSMUSG00000101784	processed_pseudogene	Gm7553
1	82990244	83016169	-	ENSMUSG00000038496	protein_coding	Slc19a3
1	82993114	82993743	+	ENSMUSG00000100432	processed_pseudogene	Gm7539
1	83019245	83020201	-	ENSMUSG00000100190	protein_coding	Krtap28-10
1	83022653	83023667	+	ENSMUSG00000113267	protein_coding	Gm47969
1	83036007	83037099	-	ENSMUSG00000104423	protein_coding	A030005K14Rik
1	83038651	83039642	+	ENSMUSG00000101315	protein_coding	Krtap28-13
1	83044823	83045194	+	ENSMUSG00000099691	processed_pseudogene	Gm29518
1	83094487	83096888	+	ENSMUSG00000026166	protein_coding	Ccl20
1	83135705	83136738	+	ENSMUSG00000101173	processed_pseudogene	Gm29519
1	83137473	83188295	+	ENSMUSG00000053161	protein_coding	Daw1
1	83189765	83190605	-	ENSMUSG00000101896	processed_pseudogene	Gm6244
1	83194392	83194512	-	ENSMUSG00002075005	rRNA	Gm55129
1	155880345	155912226	-	ENSMUSG00000026466	protein_coding	Tor1aip1
1	155901969	155905753	-	ENSMUSG00000102964	TEC	9430034N14Rik
1	180054569	180091003	-	ENSMUSG00000010609	protein_coding	Psen2
1	180154535	180158115	-	ENSMUSG00000055676	transcribed_processed_pseudogene	Gm5069
1	83231860	83385921	-	ENSMUSG00000026163	protein_coding	Sphkap
1	83292234	83293021	+	ENSMUSG00000079140	processed_pseudogene	Gm6374
1	83309019	83310307	-	ENSMUSG00000104374	TEC	Gm37517
1	83404317	83405119	-	ENSMUSG00000104219	TEC	Gm37989
1	83637271	83889365	-	ENSMUSG00000100580	lncRNA	4933436I20Rik
1	180158050	180252367	+	ENSMUSG00000038855	protein_coding	Itpkb
1	83773633	83773753	+	ENSMUSG00002076780	miRNA	Gm55143
1	180185214	180192563	+	ENSMUSG00000104388	TEC	Gm37033
1	83899639	83899762	+	ENSMUSG00000077736	snoRNA	Gm24555
1	180200234	180201105	+	ENSMUSG00000103123	TEC	Gm37390
1	180204009	180207079	+	ENSMUSG00000103772	TEC	Gm36933
1	180259952	180311069	-	ENSMUSG00000053963	protein_coding	Stum
1	180300920	180304652	-	ENSMUSG00000104210	TEC	Gm37984
1	180336343	180347292	-	ENSMUSG00000102608	lncRNA	Gm37267
1	84014017	84341901	-	ENSMUSG00000045658	protein_coding	Pid1
1	155911149	155944607	+	ENSMUSG00000050565	protein_coding	Tor1aip2
1	84110588	84112231	-	ENSMUSG00000102750	TEC	Gm37058
1	84145909	84146454	+	ENSMUSG00000101934	processed_pseudogene	Gm18304
1	84196570	84196682	-	ENSMUSG00000098851	miRNA	Mir6353
1	155951712	156032596	-	ENSMUSG00000015484	protein_coding	Fam163a
1	118761862	118981349	-	ENSMUSG00000048402	protein_coding	Gli2
1	118881950	118882030	+	ENSMUSG00000098273	miRNA	Mir6346
1	118986199	118987578	+	ENSMUSG00000097408	lncRNA	Gm26831
1	119085316	119086295	+	ENSMUSG00000096939	processed_pseudogene	Gm8321
1	119169692	119170483	-	ENSMUSG00000100767	processed_pseudogene	Gm3508
1	119233076	119254563	-	ENSMUSG00000099860	lncRNA	Gm29456
1	119256930	119313311	+	ENSMUSG00000101179	lncRNA	Gm29455
1	119343195	119349978	-	ENSMUSG00000037035	protein_coding	Inhbb
1	84347560	84673942	-	ENSMUSG00000036766	protein_coding	Dner
1	84370224	84373120	-	ENSMUSG00000104396	TEC	Gm37959
1	84642910	84647164	-	ENSMUSG00000102481	TEC	Gm37925
1	13209329	13444307	-	ENSMUSG00000005886	protein_coding	Ncoa2
1	84673560	84673636	+	ENSMUSG00000093254	miRNA	Mir5126
1	119398035	119432524	-	ENSMUSG00000004451	protein_coding	Ralb
1	119427207	119427599	+	ENSMUSG00000101437	processed_pseudogene	Gm29454
1	13247686	13249938	-	ENSMUSG00000103506	TEC	Gm38376
1	119447820	119454089	-	ENSMUSG00000098447	lncRNA	Gm27184
1	13305033	13306658	-	ENSMUSG00000103495	TEC	Gm37409
1	13332422	13332503	+	ENSMUSG00002076346	miRNA	Gm55160
1	13360036	13360730	-	ENSMUSG00000102639	TEC	Gm38223
1	119453890	119456713	+	ENSMUSG00000098923	protein_coding	Tmem185b
1	13367260	13369131	-	ENSMUSG00000104170	TEC	Gm37702
1	13404722	13404833	-	ENSMUSG00000087782	snRNA	Gm23169
1	119457210	119463895	-	ENSMUSG00000101731	lncRNA	3830432H09Rik
1	13413787	13418428	-	ENSMUSG00000103085	TEC	Gm38120
1	119457941	119458044	+	ENSMUSG00000084505	snRNA	Gm25322
1	13424707	13426954	-	ENSMUSG00000102664	TEC	Gm38380
1	13446294	13458637	+	ENSMUSG00000101476	lncRNA	Gm29570
1	13477236	13477879	-	ENSMUSG00000101171	processed_pseudogene	Gm7593
1	180396489	180428819	+	ENSMUSG00000026496	protein_coding	Parp1
1	13634922	13660134	-	ENSMUSG00000025935	protein_coding	Tram1
1	13693554	13730770	-	ENSMUSG00000025937	protein_coding	Lactb2
1	13711707	13712972	-	ENSMUSG00000102982	TEC	Gm38319
1	13738995	13771947	+	ENSMUSG00000067813	protein_coding	Xkr9
1	13844558	13844688	-	ENSMUSG00000077368	snoRNA	Gm26273
1	13856107	13857103	-	ENSMUSG00000097711	processed_pseudogene	Gm5523
1	13917095	13919343	-	ENSMUSG00000102166	TEC	Gm36947
1	14002602	14002909	+	ENSMUSG00002075174	misc_RNA	Gm55173
1	14179439	14183043	-	ENSMUSG00000104209	TEC	Gm37400
1	156351582	156354214	+	ENSMUSG00000101523	processed_pseudogene	Csnk2a1-ps3
1	156386356	156477138	+	ENSMUSG00000026596	protein_coding	Abl2
1	156410678	156415818	+	ENSMUSG00000104293	TEC	Gm38043
1	84698910	84818237	-	ENSMUSG00000026219	protein_coding	Trip12
1	84784879	84786911	-	ENSMUSG00000103505	TEC	Gm38374
1	84797689	84802404	-	ENSMUSG00000104503	TEC	Gm37738
1	84817562	84878208	+	ENSMUSG00000073633	protein_coding	Fbxo36
1	84883619	84912855	-	ENSMUSG00000026220	protein_coding	Slc16a14
1	84936703	84942293	+	ENSMUSG00000118590	protein_coding	Gm15433
1	84968359	84970753	-	ENSMUSG00000099693	unprocessed_pseudogene	Gm29284
1	52158599	52201024	+	ENSMUSG00000026104	protein_coding	Stat1
1	119472767	119576730	-	ENSMUSG00000026383	protein_coding	Epb41l5
1	52173602	52174489	-	ENSMUSG00000099569	unprocessed_pseudogene	Gm18301
1	119558474	119559399	-	ENSMUSG00000102687	TEC	Gm37219
1	156481187	156501926	-	ENSMUSG00000060519	protein_coding	Tor3a
1	180628397	180641508	-	ENSMUSG00000060743	protein_coding	H3f3a
1	180641341	180644424	+	ENSMUSG00000073485	lncRNA	H3f3aos
1	180660334	180660441	+	ENSMUSG00000084558	snRNA	Gm24836
1	180678692	180695678	+	ENSMUSG00000038806	protein_coding	Sde2
1	84970411	85248287	-	ENSMUSG00000052477	protein_coding	C130026I21Rik
1	180681847	180682023	-	ENSMUSG00000103979	processed_pseudogene	Gm20305
1	84989835	84990425	+	ENSMUSG00000064281	processed_pseudogene	Rpl19-ps1
1	84990088	84990167	+	ENSMUSG00002076475	miRNA	Gm55239
1	85005675	85006565	-	ENSMUSG00000118640	protein_coding	Gm7582
1	180702443	180702891	+	ENSMUSG00000104251	processed_pseudogene	Gm18036
1	85016786	85019679	-	ENSMUSG00000061852	unprocessed_pseudogene	Gm53056
1	85038875	85040363	+	ENSMUSG00000089976	unprocessed_pseudogene	Gm2389
1	156506102	156546656	-	ENSMUSG00000033557	protein_coding	Fam20b
1	156506115	156506514	+	ENSMUSG00000102961	TEC	Gm19918
1	156621082	156621414	+	ENSMUSG00000046057	processed_pseudogene	Gm15428
1	85045115	85057957	-	ENSMUSG00000101279	unprocessed_pseudogene	Gm18342
1	180720673	180726668	+	ENSMUSG00000066652	protein_coding	Lefty2
1	14239178	14380459	-	ENSMUSG00000025932	protein_coding	Eya1
1	14252802	14252901	+	ENSMUSG00002075819	miRNA	Gm55247
1	14325776	14326214	-	ENSMUSG00000102588	TEC	Gm37444
1	14823161	14847155	+	ENSMUSG00000054493	lncRNA	Gm9947
1	85060790	85087574	-	ENSMUSG00000089844	protein_coding	A530032D15Rik
1	85077233	85078795	+	ENSMUSG00000073631	lncRNA	Gm10553
1	180731858	180735653	+	ENSMUSG00000026520	protein_coding	Pycr2
1	14823570	14826216	-	ENSMUSG00000025930	protein_coding	Msc
1	14858869	14863189	+	ENSMUSG00000103492	TEC	Gm37412
1	14910093	14910380	-	ENSMUSG00000081201	processed_pseudogene	Smt3h2-ps4
1	180762587	180765965	+	ENSMUSG00000038793	protein_coding	Lefty1
1	14935296	14936189	+	ENSMUSG00000082193	processed_pseudogene	Rpl5-ps1
1	85093040	85094958	+	ENSMUSG00000090128	unprocessed_pseudogene	Gm16038
1	119580197	119765343	-	ENSMUSG00000026384	protein_coding	Ptpn4
1	119715499	119715816	+	ENSMUSG00000091876	processed_pseudogene	Gm3851
1	119718493	119726655	-	ENSMUSG00000103146	TEC	Gm37745
1	119721250	119721959	+	ENSMUSG00000100436	processed_pseudogene	Gm29657
1	119745493	119745855	+	ENSMUSG00000090277	processed_pseudogene	Gm8338
1	119802511	119802740	+	ENSMUSG00000100042	processed_pseudogene	Gm29658
1	119825191	119825854	+	ENSMUSG00000100636	processed_pseudogene	Gm3551
1	119830860	119834627	+	ENSMUSG00000101224	lncRNA	Gm28209
1	119835620	119840938	-	ENSMUSG00000036975	protein_coding	Tmem177
1	14942872	14989086	-	ENSMUSG00000032769	protein_coding	Trpa1
1	15089264	15089383	-	ENSMUSG00000088159	snoRNA	Gm26345
1	15339026	15340021	-	ENSMUSG00000073737	processed_pseudogene	Gm10566
1	15357478	15793974	+	ENSMUSG00000092083	protein_coding	Kcnb2
1	15434526	15436058	+	ENSMUSG00000102937	TEC	Gm38116
1	15626473	15628561	+	ENSMUSG00000104149	TEC	Gm37138
1	15756159	15756270	-	ENSMUSG00000088829	snoRNA	Gm25227
1	180769909	180802677	+	ENSMUSG00000026519	protein_coding	Tmem63a
1	180779629	180785714	-	ENSMUSG00000085563	lncRNA	2210411M09Rik
1	180803723	180803854	-	ENSMUSG00000103930	unprocessed_pseudogene	Gm36961
1	119851071	119924964	-	ENSMUSG00000036962	protein_coding	Cfap221
1	119914525	119915044	+	ENSMUSG00000092245	processed_pseudogene	Gm17973
1	119934624	119991266	+	ENSMUSG00000026387	protein_coding	Sctr
1	180803775	180848469	-	ENSMUSG00000038776	protein_coding	Ephx1
1	119995107	120001804	-	ENSMUSG00000050777	protein_coding	Tmem37
1	180850228	180850338	-	ENSMUSG00000103516	unprocessed_pseudogene	Gm37431
1	180853843	180857294	+	ENSMUSG00000102858	TEC	Gm37086
1	180878802	180888232	+	ENSMUSG00000038768	protein_coding	9130409I23Rik
1	180880093	180880739	-	ENSMUSG00000104390	processed_pseudogene	Gm17967
1	180889635	180892040	+	ENSMUSG00000103328	lncRNA	Gm37406
1	180895161	180904205	+	ENSMUSG00000102219	unprocessed_pseudogene	Gm6606
1	180914703	180971769	-	ENSMUSG00000026516	protein_coding	Nvl
1	180918694	180919830	+	ENSMUSG00000103178	processed_pseudogene	Fgfr3-ps
1	180972258	180996559	+	ENSMUSG00000062169	protein_coding	Cnih4
1	52202607	52272391	-	ENSMUSG00000026103	protein_coding	Gls
1	52326856	52328254	-	ENSMUSG00000099648	processed_pseudogene	Gm5975
1	52483595	52483703	-	ENSMUSG00000065192	snRNA	Gm23460
1	52496453	52539838	-	ENSMUSG00000002881	protein_coding	Nab1
1	52542393	52543388	-	ENSMUSG00000097833	processed_pseudogene	Gm5976
1	52561398	52561860	+	ENSMUSG00000101501	processed_pseudogene	Rps27a-ps1
1	52562061	52621838	+	ENSMUSG00000100120	lncRNA	Gm53065
1	52609173	52619450	-	ENSMUSG00000099878	lncRNA	Gm28178
1	52623677	52624318	+	ENSMUSG00000100007	processed_pseudogene	Gm5527
1	120530147	120535721	+	ENSMUSG00000058665	protein_coding	En1
1	120549469	120618132	+	ENSMUSG00000099957	lncRNA	2610027F03Rik
1	121152005	121155255	+	ENSMUSG00000101700	lncRNA	Gm29359
1	121227866	121228560	-	ENSMUSG00000104332	TEC	Gm38283
1	52669862	52691078	+	ENSMUSG00000043015	protein_coding	Nemp2
1	52692967	52695051	-	ENSMUSG00000103630	TEC	Gm37242
1	181000793	181039566	-	ENSMUSG00000038733	protein_coding	Wdr26
1	121232082	121260318	-	ENSMUSG00000003721	protein_coding	Insig2
1	121255821	121258878	+	ENSMUSG00000104253	TEC	Gm37174
1	181053551	181056063	+	ENSMUSG00000054135	lncRNA	A430110L20Rik
1	121282845	121287629	-	ENSMUSG00000101791	lncRNA	2210011K15Rik
1	181069553	181069885	-	ENSMUSG00000081214	processed_pseudogene	Rpl35a-ps2
1	181109611	181111457	+	ENSMUSG00000103260	processed_pseudogene	Gm8146
1	52695445	52766621	-	ENSMUSG00000041439	protein_coding	Mfsd6
1	52741431	52743921	-	ENSMUSG00000100302	lncRNA	Gm29670
1	52795878	52796288	+	ENSMUSG00000100230	processed_pseudogene	Gm28650
1	181180193	181288206	+	ENSMUSG00000026514	protein_coding	Cnih3
1	181208743	181210053	+	ENSMUSG00000102276	TEC	2900069G24Rik
1	181228029	181228321	-	ENSMUSG00000089888	processed_pseudogene	Gm16547
1	181259288	181259965	-	ENSMUSG00000089927	unprocessed_pseudogene	Gm16539
1	52824586	52856847	-	ENSMUSG00000026102	protein_coding	Inpp1
1	52884088	52960145	+	ENSMUSG00000041426	protein_coding	Hibch
1	52912296	52913157	-	ENSMUSG00000089802	processed_pseudogene	Gm16107
1	121358778	121434189	+	ENSMUSG00000026339	protein_coding	Ccdc93
1	121417025	121420932	-	ENSMUSG00000085857	lncRNA	Gm15392
1	121435314	121435532	-	ENSMUSG00000083582	processed_pseudogene	Gm15393
1	121437571	121456194	-	ENSMUSG00000050534	protein_coding	Htr5b
1	121448312	121448776	+	ENSMUSG00000081130	processed_pseudogene	Gm8217
1	52961483	53059338	-	ENSMUSG00000043629	protein_coding	1700019D03Rik
1	53100799	53107238	+	ENSMUSG00000026100	protein_coding	Mstn
1	121481564	121495718	-	ENSMUSG00000001674	protein_coding	Ddx18
1	121573396	121573578	-	ENSMUSG00000102006	processed_pseudogene	Gm28591
1	121634244	121634992	+	ENSMUSG00000102488	TEC	Gm37920
1	121896946	121898253	-	ENSMUSG00000083584	processed_pseudogene	Gm15394
1	122117950	122118784	+	ENSMUSG00000100913	processed_pseudogene	Gm8392
1	122129188	122129270	+	ENSMUSG00002076253	miRNA	Gm55335
1	122132874	122179909	+	ENSMUSG00000099960	lncRNA	Gm28590
1	122438278	122438426	+	ENSMUSG00000089274	snRNA	Gm24547
1	122449478	122450605	+	ENSMUSG00000103263	TEC	Gm36982
1	122480902	122481045	+	ENSMUSG00000089190	snoRNA	Gm25771
1	122738035	122738411	+	ENSMUSG00000099451	processed_pseudogene	Gm29192
1	122793771	122795502	+	ENSMUSG00000104180	TEC	Gm37970
1	123075649	123076946	-	ENSMUSG00000100762	processed_pseudogene	Gm8403
1	123132878	123132994	+	ENSMUSG00000100405	processed_pseudogene	Gm28911
1	123201868	123204500	+	ENSMUSG00000100525	processed_pseudogene	Gm20058
1	123215303	123215536	+	ENSMUSG00000101495	processed_pseudogene	Gm28912
1	85721162	85779297	+	ENSMUSG00000036707	protein_coding	Cab39
1	85822002	85836396	+	ENSMUSG00000026223	protein_coding	Itm2c
1	85856204	85868346	+	ENSMUSG00000026224	protein_coding	4933407L21Rik
1	85860968	85865053	-	ENSMUSG00000099767	lncRNA	Gm28884
1	85866039	85888729	-	ENSMUSG00000049608	protein_coding	Gpr55
1	123249200	124773776	-	ENSMUSG00000036815	protein_coding	Dpp10
1	123291469	123294963	-	ENSMUSG00000102801	TEC	Gm37478
1	123298901	123301907	-	ENSMUSG00000102681	TEC	Gm37221
1	123317530	123317660	-	ENSMUSG00000077472	snoRNA	Gm24791
1	123318840	123320900	-	ENSMUSG00000104410	TEC	Gm37066
1	123384963	123388180	-	ENSMUSG00000102521	TEC	Gm37781
1	123396179	123397673	-	ENSMUSG00000104205	TEC	Gm37396
1	123487112	123490170	-	ENSMUSG00000102902	TEC	Gm38263
1	123684287	123685479	+	ENSMUSG00000101985	processed_pseudogene	Gm28929
1	123732269	123733150	-	ENSMUSG00000101994	processed_pseudogene	Gm18875
1	123755028	123757888	-	ENSMUSG00000102940	TEC	Gm37551
1	124303315	124306979	-	ENSMUSG00000103914	TEC	Gm38073
1	124418593	124418696	+	ENSMUSG00000065340	snRNA	Gm25578
1	124542928	124543333	-	ENSMUSG00000101006	processed_pseudogene	Gm28299
1	124752439	124755465	-	ENSMUSG00000102240	TEC	Gm37717
1	125118019	125125192	-	ENSMUSG00000099574	lncRNA	1700121L03Rik
1	16611014	16689713	-	ENSMUSG00000025939	protein_coding	Ube2w
1	16688784	16691763	+	ENSMUSG00000102457	TEC	Gm38342
1	53436165	53745943	-	ENSMUSG00000096141	protein_coding	Dnah7a
1	53794665	53824383	-	ENSMUSG00000026094	protein_coding	Stk17b
